mZd	ctau	BR_MUMU		BR_EE		BR_TAUTAU	BR_UUBAR	BR_DDBAR	BR_SSBAR	BR_CCBAR	BR_BBBAR	BR_MUNUMUNUBAR	BR_ENUENUBAR	BR_TAUNUTAUNUBAR
1.5	10	2.3600e-01	2.3600e-01	0.0000e+00	3.5201e-01	8.8005e-02	8.8005e-02	0.0000e+00	0.0000e+00	1.2550e-10	1.2550e-10	1.2550e-10
1.5	100	2.3600e-01	2.3600e-01	0.0000e+00	3.5203e-01	8.7982e-02	8.7982e-02	0.0000e+00	0.0000e+00	4.1095e-09	4.1095e-09	4.1095e-09
20.0	1	1.4300e-01	1.4300e-01	1.4955e-01	2.0279e-01	5.3253e-02	5.3253e-02	2.0275e-01	5.2160e-02	7.8403e-05	7.8403e-05	7.8403e-05
20.0	10	1.4300e-01	1.4300e-01	1.4938e-01	2.0271e-01	5.3358e-02	5.3358e-02	2.0268e-01	5.2264e-02	8.5764e-05	8.5764e-05	8.5764e-05
20.0	100	1.4300e-01	1.4300e-01	1.5044e-01	2.0318e-01	5.2721e-02	5.2721e-02	2.0314e-01	5.1656e-02	4.5449e-05	4.5449e-05	4.5449e-05
22.0	1	1.4250e-01	1.4250e-01	1.4887e-01	2.0259e-01	5.3796e-02	5.3796e-02	2.0256e-01	5.3034e-02	1.1661e-04	1.1661e-04	1.1661e-04
22.0	10	1.4250e-01	1.4250e-01	1.4904e-01	2.0267e-01	5.3689e-02	5.3689e-02	2.0264e-01	5.2931e-02	1.0784e-04	1.0784e-04	1.0784e-04
22.0	100	1.4250e-01	1.4250e-01	1.4846e-01	2.0241e-01	5.4041e-02	5.4041e-02	2.0237e-01	5.3266e-02	1.3802e-04	1.3802e-04	1.3802e-04
24.0	1	1.4200e-01	1.4200e-01	1.4809e-01	2.0236e-01	5.4411e-02	5.4411e-02	2.0235e-01	5.3854e-02	1.6809e-04	1.6809e-04	1.6809e-04
24.0	10	1.4200e-01	1.4200e-01	1.4803e-01	2.0233e-01	5.4452e-02	5.4452e-02	2.0232e-01	5.3890e-02	1.7210e-04	1.7210e-04	1.7210e-04
24.0	100	1.4200e-01	1.4200e-01	1.4737e-01	2.0203e-01	5.4838e-02	5.4838e-02	2.0202e-01	5.4260e-02	2.1279e-04	2.1279e-04	2.1279e-04
26.0	1	1.4150e-01	1.4150e-01	1.4720e-01	2.0209e-01	5.5114e-02	5.5114e-02	2.0208e-01	5.4681e-02	2.3706e-04	2.3706e-04	2.3706e-04
26.0	10	1.4150e-01	1.4150e-01	1.4726e-01	2.0213e-01	5.5084e-02	5.5084e-02	2.0212e-01	5.4651e-02	2.3342e-04	2.3342e-04	2.3342e-04
26.0	100	1.4150e-01	1.4150e-01	1.4726e-01	2.0213e-01	5.5072e-02	5.5072e-02	2.0212e-01	5.4638e-02	2.3215e-04	2.3215e-04	2.3215e-04
28.0	1	1.4050e-01	1.4050e-01	1.4644e-01	2.0207e-01	5.5936e-02	5.5936e-02	2.0206e-01	5.5585e-02	3.2232e-04	3.2232e-04	3.2232e-04
28.0	10	1.4050e-01	1.4050e-01	1.4663e-01	2.0217e-01	5.5833e-02	5.5833e-02	2.0216e-01	5.5483e-02	3.0821e-04	3.0821e-04	3.0821e-04
28.0	100	1.4050e-01	1.4050e-01	1.4466e-01	2.0119e-01	5.6983e-02	5.6983e-02	2.0117e-01	5.6590e-02	4.7473e-04	4.7473e-04	4.7473e-04
2.0	1	2.3900e-01	2.3900e-01	0.0000e+00	3.4795e-01	8.7021e-02	8.7021e-02	0.0000e+00	0.0000e+00	1.1671e-08	1.1671e-08	1.1671e-08
2.0	10	2.3900e-01	2.3900e-01	0.0000e+00	3.4797e-01	8.7022e-02	8.7022e-02	0.0000e+00	0.0000e+00	9.3556e-09	9.3556e-09	9.3556e-09
2.0	100	2.3900e-01	2.3900e-01	0.0000e+00	3.4769e-01	8.7147e-02	8.7147e-02	0.0000e+00	0.0000e+00	3.9535e-07	3.9535e-07	3.9535e-07
2.5	1	2.2800e-01	2.2800e-01	0.0000e+00	3.6258e-01	9.0715e-02	9.0715e-02	0.0000e+00	0.0000e+00	3.4350e-08	3.4350e-08	3.4350e-08
2.5	10	2.2800e-01	2.2800e-01	0.0000e+00	3.6256e-01	9.0716e-02	9.0716e-02	0.0000e+00	0.0000e+00	3.9973e-08	3.9973e-08	3.9973e-08
2.5	100	2.2800e-01	2.2800e-01	0.0000e+00	3.6282e-01	9.0577e-02	9.0577e-02	0.0000e+00	0.0000e+00	1.1569e-07	1.1569e-07	1.1569e-07
30.0	1	1.4000e-01	1.4000e-01	1.4525e-01	2.0165e-01	5.6818e-02	5.6818e-02	2.0164e-01	5.6514e-02	4.3852e-04	4.3852e-04	4.3852e-04
30.0	10	1.4000e-01	1.4000e-01	1.4507e-01	2.0155e-01	5.6919e-02	5.6919e-02	2.0154e-01	5.6608e-02	4.5421e-04	4.5421e-04	4.5421e-04
30.0	100	1.4000e-01	1.4000e-01	1.4640e-01	2.0222e-01	5.6138e-02	5.6138e-02	2.0221e-01	5.5858e-02	3.4045e-04	3.4045e-04	3.4045e-04
32.0	1	1.3900e-01	1.3900e-01	1.4419e-01	2.0145e-01	5.7822e-02	5.7822e-02	2.0143e-01	5.7550e-02	5.7831e-04	5.7831e-04	5.7831e-04
32.0	10	1.3900e-01	1.3900e-01	1.4394e-01	2.0132e-01	5.7966e-02	5.7966e-02	2.0130e-01	5.7686e-02	6.0331e-04	6.0331e-04	6.0331e-04
32.0	100	1.3900e-01	1.3900e-01	1.4019e-01	1.9932e-01	6.0149e-02	6.0149e-02	1.9930e-01	5.9784e-02	1.0362e-03	1.0362e-03	1.0362e-03
34.0	1	1.3750e-01	1.3750e-01	1.4309e-01	2.0139e-01	5.9042e-02	5.9042e-02	2.0138e-01	5.8781e-02	7.6017e-04	7.6017e-04	7.6017e-04
34.0	10	1.3750e-01	1.3750e-01	1.4303e-01	2.0135e-01	5.9082e-02	5.9082e-02	2.0134e-01	5.8826e-02	7.6767e-04	7.6767e-04	7.6767e-04
34.0	100	1.3750e-01	1.3750e-01	1.4903e-01	2.0438e-01	5.5566e-02	5.5566e-02	2.0437e-01	5.5401e-02	2.2353e-04	2.2353e-04	2.2353e-04
38.0	1	1.3500e-01	1.3500e-01	1.4013e-01	2.0061e-01	6.1719e-02	6.1719e-02	2.0059e-01	6.1462e-02	1.2582e-03	1.2582e-03	1.2582e-03
38.0	10	1.3500e-01	1.3500e-01	1.4032e-01	2.0071e-01	6.1609e-02	6.1609e-02	2.0070e-01	6.1355e-02	1.2315e-03	1.2315e-03	1.2315e-03
38.0	100	1.3500e-01	1.3500e-01	1.4331e-01	2.0235e-01	5.9884e-02	5.9884e-02	2.0235e-01	5.9682e-02	8.5240e-04	8.5240e-04	8.5240e-04
3.0	1	2.3750e-01	2.3750e-01	0.0000e+00	2.6689e-01	6.6789e-02	6.6789e-02	1.2453e-01	0.0000e+00	4.8303e-08	4.8303e-08	4.8303e-08
3.0	10	2.3750e-01	2.3750e-01	0.0000e+00	2.6688e-01	6.6805e-02	6.6805e-02	1.2453e-01	0.0000e+00	7.5336e-08	7.5336e-08	7.5336e-08
3.0	100	2.3750e-01	2.3750e-01	0.0000e+00	2.6693e-01	6.6765e-02	6.6765e-02	1.2455e-01	0.0000e+00	1.1715e-08	1.1715e-08	1.1715e-08
42.0	1	1.3150e-01	1.3150e-01	1.3668e-01	1.9975e-01	6.5051e-02	6.5051e-02	1.9974e-01	6.4772e-02	1.9925e-03	1.9925e-03	1.9925e-03
42.0	10	1.3150e-01	1.3150e-01	1.3741e-01	2.0018e-01	6.4635e-02	6.4635e-02	2.0016e-01	6.4364e-02	1.8743e-03	1.8743e-03	1.8743e-03
42.0	100	1.3150e-01	1.3150e-01	1.3126e-01	1.9646e-01	6.8133e-02	6.8133e-02	1.9642e-01	6.7747e-02	2.9551e-03	2.9551e-03	2.9551e-03
46.0	1	1.2700e-01	1.2700e-01	1.3240e-01	1.9855e-01	6.9210e-02	6.9210e-02	1.9851e-01	6.8880e-02	3.0767e-03	3.0767e-03	3.0767e-03
46.0	10	1.2700e-01	1.2700e-01	1.3218e-01	1.9841e-01	6.9336e-02	6.9336e-02	1.9838e-01	6.8999e-02	3.1196e-03	3.1196e-03	3.1196e-03
46.0	100	1.2700e-01	1.2700e-01	1.3294e-01	1.9888e-01	6.8901e-02	6.8901e-02	1.9886e-01	6.8585e-02	2.9726e-03	2.9726e-03	2.9726e-03
4.0	1	1.7200e-01	1.7200e-01	1.0994e-01	2.2918e-01	5.7400e-02	5.7400e-02	2.0207e-01	0.0000e+00	1.2906e-07	1.2906e-07	1.2906e-07
4.0	10	1.7200e-01	1.7200e-01	1.0995e-01	2.2918e-01	5.7396e-02	5.7396e-02	2.0207e-01	0.0000e+00	1.1568e-07	1.1568e-07	1.1568e-07
4.0	100	1.7200e-01	1.7200e-01	1.0983e-01	2.2912e-01	5.7507e-02	5.7507e-02	2.0202e-01	0.0000e+00	5.9748e-07	5.9748e-07	5.9748e-07
50.0	1	1.2200e-01	1.2200e-01	1.2697e-01	1.9654e-01	7.4171e-02	7.4171e-02	1.9651e-01	7.3775e-02	4.6145e-03	4.6145e-03	4.6145e-03
50.0	10	1.2200e-01	1.2200e-01	1.2615e-01	1.9600e-01	7.4637e-02	7.4637e-02	1.9597e-01	7.4228e-02	4.8006e-03	4.8006e-03	4.8006e-03
50.0	100	1.2200e-01	1.2200e-01	1.2707e-01	1.9661e-01	7.4127e-02	7.4127e-02	1.9658e-01	7.3732e-02	4.5953e-03	4.5953e-03	4.5953e-03
